Global Volcanism Program - Volcanoes of the World 5.0.2,,,,Downloaded on 26 Feb 2023 at 12:19 AM,,,,,,,,,,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
344040,Telica,10900,Confirmed Eruption,,4,,,1529,,0,,0,,Observations: Reported,,,,,,,,12.606,-86.84
344020,San Cristobal,10875,Confirmed Eruption,,3,,,1528,1,0,,0,,Observations: Reported,,,,,,,,12.702,-87.004
344080,"Pilas, Las",10971,Confirmed Eruption,Volcano Uncertain,,,,1528,,0,,0,,,,,,,,,,12.495,-86.688
341090,Popocatepetl,10523,Confirmed Eruption,,2,?,,1528,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
344040,Telica,10899,Confirmed Eruption,,3,?,?,1527,,0,,0,,Observations: Reported,,,,,,,,12.606,-86.84
357120,Villarrica,21042,Confirmed Eruption,,2,?,,1526,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
321050,St. Helens,20542,Confirmed Eruption,,,,,1525,25,0,,0,,Sidereal: Dendrochronology,,,,,,,,46.2,-122.18
342090,Fuego,10660,Confirmed Eruption,,2,,,1524,,4,,30,30,Observations: Reported,,1524,,7,,15,45,14.473,-90.88
343020,Santa Ana,19893,Confirmed Eruption,,3,,,1524,,4,,30,30,Observations: Reported,,,,,,,,13.853,-89.63
344090,Momotombo,10986,Confirmed Eruption,,3,,,1524,,0,,0,,Observations: Reported,,,,,,,,12.423,-86.539
344100,Masaya,11007,Confirmed Eruption,Nindirí,0,,,1524,,0,,0,,Observations: Reported,?,1544,,0,,0,,11.985,-86.165
357120,Villarrica,21043,Confirmed Eruption,,2,?,,1523,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
343020,Santa Ana,19892,Confirmed Eruption,,3,,,1521,,12,,31,365,Observations: Reported,,,,,,,,13.853,-89.63
373010,Grimsvotn,12787,Confirmed Eruption,,,,?,1521,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
357120,Villarrica,21044,Confirmed Eruption,,2,?,,1521,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
341090,Popocatepetl,10522,Confirmed Eruption,,3,?,,1519,,9,,0,,Observations: Reported,?,1523,,0,,0,,19.023,-98.622
341040,Colima,10411,Confirmed Eruption,,3,?,,1519,,0,,0,,Observations: Reported,,1523,,0,,0,,19.514,-103.62
341090,Popocatepetl,10376,Confirmed Eruption,,2,?,,1518,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
357120,Villarrica,21045,Confirmed Eruption,,2,?,,1516,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
357120,Villarrica,21046,Confirmed Eruption,,2,?,,1515,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
341090,Popocatepetl,10521,Confirmed Eruption,,2,?,,1512,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
372070,Hekla,12739,Confirmed Eruption,,4,,,1510,,7,,25,,Observations: Reported,,,,,,,,63.983,-19.666
373010,Grimsvotn,12786,Confirmed Eruption,,,,,1510,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
